,user_id,tweets_count,followers_count,friends_count,has_name,has_image,has_address,has_bio,profile_has_url,present_in_list,friends_to_followers_ratio,label
0,3610511,3057,5470,2385,1,1,1,1,1,1,0.4360146252285192,1
1,5656162,3128,506,381,1,1,1,1,1,1,0.7529644268774703,1
2,5682702,3158,264,87,1,1,1,1,1,1,0.32954545454545453,1
3,6067292,3098,640,622,1,1,0,1,1,1,0.971875,1
4,6015122,2012,62,64,1,1,1,1,1,0,1.032258064516129,1
5,6140012,3203,138,179,1,1,1,1,0,1,1.2971014492753623,1
6,6134312,1183,128,168,1,1,1,1,0,1,1.3125,1
7,6684602,3102,1062,1770,1,1,0,1,0,1,1.6666666666666667,1
8,7046912,3113,23368,958,1,1,1,1,1,1,0.04099623416638137,1
9,7470952,3186,760,712,1,1,1,1,0,1,0.9368421052631579,1
10,8072492,2754,477,218,1,1,1,1,1,1,0.4570230607966457,1
11,8291932,3127,1390,1177,1,1,1,1,1,1,0.8467625899280575,1
12,8858022,3103,314,338,1,1,1,1,0,1,1.0764331210191083,1
13,8927532,1437,97,203,1,1,1,1,1,1,2.0927835051546393,1
14,8933252,1716,289,1930,1,1,0,1,0,1,6.678200692041522,1
15,9351052,400,93,78,1,1,1,1,1,1,0.8387096774193549,1
16,9564632,3066,2242,918,1,1,1,1,1,1,0.4094558429973238,1
17,9939012,3146,689,891,1,1,1,1,1,1,1.2931785195936139,1
18,9993142,2886,505,571,1,1,1,1,0,1,1.1306930693069306,1
19,10492262,770,81,181,1,1,1,1,0,1,2.234567901234568,1
20,11176152,1436,128,371,1,1,1,1,0,1,2.8984375,1
21,13260592,3130,899,305,1,1,1,1,1,1,0.339265850945495,1
22,14057516,3087,375,1039,1,1,0,1,0,1,2.7706666666666666,1
23,14112759,157,46,146,1,1,1,1,1,0,3.1739130434782608,1
24,14492555,291,57,110,1,1,1,1,1,0,1.9298245614035088,1
25,14709812,3178,616,647,1,1,1,1,0,1,1.0503246753246753,1
26,14865840,3199,1132,1096,1,1,1,1,1,1,0.9681978798586572,1
27,14958182,1287,254,276,1,1,1,1,1,1,1.0866141732283465,1
28,15016610,1957,298,419,1,1,1,1,1,1,1.4060402684563758,1
29,15271419,2974,6352,3873,1,1,1,1,1,1,0.6097292191435768,1
30,15391421,3056,2065,1125,1,1,1,1,1,1,0.5447941888619855,1
31,15836275,731,85,338,1,1,1,1,1,1,3.976470588235294,1
32,15873303,3244,623,323,1,1,1,1,1,1,0.5184590690208668,1
33,16093829,3112,1265,323,1,1,1,1,1,1,0.25533596837944667,1
34,16591972,2693,256,873,1,1,1,1,1,1,3.41015625,1
35,16927266,823,43,109,1,1,1,1,0,1,2.5348837209302326,1
36,17654864,442,79,259,1,1,1,1,1,1,3.278481012658228,1
37,17852114,351,86,131,1,1,1,1,0,1,1.5232558139534884,1
38,18173213,1444,393,1047,1,1,1,1,1,1,2.66412213740458,1
39,18527544,3102,208,196,1,1,0,1,1,1,0.9423076923076923,1
40,18671285,3126,555,755,1,1,1,1,1,1,1.3603603603603605,1
41,18735790,1006,85,121,1,1,1,1,1,1,1.423529411764706,1
42,18800245,1122,300,951,1,1,1,1,1,1,3.17,1
43,19598248,1409,88,267,1,1,1,1,1,0,3.034090909090909,1
44,21102000,3238,1964,2003,1,1,1,1,1,1,1.019857433808554,1
45,21770069,3176,3813,1505,1,1,1,1,1,1,0.3947023341201154,1
46,22015750,2233,552,1446,1,1,1,1,0,1,2.619565217391304,1
47,22136015,3233,279,64,1,1,1,1,0,1,0.22939068100358423,1
48,22203964,3094,2526,299,1,1,1,1,1,1,0.11836896278701504,1
49,22508731,608,100,259,1,1,1,1,0,1,2.59,1
50,22627606,654,126,407,1,1,1,1,1,0,3.2301587301587302,1
51,22985259,3069,849,1846,1,1,1,1,0,1,2.1743227326266195,1
52,23748269,2258,165,285,1,1,1,1,0,1,1.7272727272727273,1
53,23847948,3238,87,174,1,1,1,1,1,1,2.0,1
54,24352106,278,12,36,1,1,1,1,0,0,3.0,1
55,24510304,492,47,80,1,1,1,1,1,0,1.702127659574468,1
56,25442408,1004,283,268,1,1,1,1,1,1,0.9469964664310954,1
57,25911628,1697,134,257,1,1,1,1,1,1,1.9179104477611941,1
58,26232444,102,45,66,1,1,1,1,0,0,1.4666666666666666,1
59,26771352,189,35,178,1,1,0,1,0,0,5.085714285714285,1
60,27241975,3203,179,154,1,1,1,1,0,1,0.8603351955307262,1
61,27422705,1565,110,295,1,1,1,1,0,1,2.6818181818181817,1
62,27636956,1654,627,1089,1,1,1,1,0,1,1.736842105263158,1
63,27887098,962,69,210,1,1,1,1,1,1,3.0434782608695654,1
64,28313453,3194,378,239,1,1,1,1,1,1,0.6322751322751323,1
65,28342883,3192,1012,1449,1,1,1,1,1,1,1.4318181818181819,1
66,28363979,74,16,42,1,1,1,1,0,0,2.625,1
67,28845598,2931,463,330,1,1,1,1,1,1,0.712742980561555,1
68,29500667,3213,151,301,1,1,1,1,0,1,1.9933774834437086,1
69,29510629,947,69,318,1,1,1,1,0,0,4.608695652173913,1
70,29646177,3245,2638,1743,1,1,1,1,0,1,0.6607278241091736,1
71,30062603,384,88,205,1,1,1,1,0,1,2.3295454545454546,1
72,31102741,3195,1169,1642,1,1,1,1,0,1,1.4046193327630454,1
73,31162918,510,319,793,1,1,1,1,1,1,2.4858934169278997,1
74,32025215,3138,445,489,1,1,1,1,0,1,1.098876404494382,1
75,32130104,3132,362,318,1,1,1,1,1,1,0.8784530386740331,1
76,32204918,343,262,1513,1,1,1,1,0,1,5.7748091603053435,1
77,33950570,480,232,431,1,1,1,1,0,0,1.8577586206896552,1
78,34355343,2159,46,122,1,1,1,1,0,0,2.652173913043478,1
79,34897604,108,22,49,1,1,1,1,0,0,2.227272727272727,1
80,35737313,463,26,73,1,1,0,1,0,0,2.8076923076923075,1
81,36190135,2047,49,20,1,1,0,1,0,0,0.40816326530612246,1
82,36381609,1801,258,191,1,1,1,1,1,1,0.7403100775193798,1
83,36727238,740,85,460,1,1,1,1,1,1,5.411764705882353,1
84,37539436,2988,1161,194,1,1,1,1,1,1,0.16709732988802756,1
85,37733715,3173,173,390,1,1,1,1,1,1,2.254335260115607,1
86,37889070,3198,587,295,1,1,0,1,0,1,0.5025553662691652,1
87,37922072,3146,257,473,1,1,1,1,1,1,1.8404669260700388,1
88,38002859,367,413,70,1,1,0,1,0,1,0.1694915254237288,1
89,38223194,1355,149,463,1,1,0,1,0,1,3.1073825503355703,1
90,38730407,884,280,502,1,1,1,1,1,1,1.792857142857143,1
91,38972677,3110,125,549,1,1,1,1,1,1,4.392,1
92,39721490,945,48,112,1,1,1,1,0,1,2.3333333333333335,1
93,39748948,3270,231,433,1,1,1,1,1,1,1.8744588744588744,1
94,41780152,727,120,406,1,1,0,1,1,1,3.3833333333333333,1
95,41785738,327,46,115,1,1,1,1,0,1,2.5,1
96,42676920,3232,508,1153,1,1,1,1,1,0,2.2696850393700787,1
97,42754744,3130,414,1196,1,1,1,1,1,1,2.888888888888889,1
98,43069058,717,191,656,1,1,1,1,1,1,3.4345549738219896,1
99,43870029,509,46,96,1,1,1,1,0,0,2.0869565217391304,1
100,43964510,3213,1707,1376,1,1,1,1,1,1,0.8060925600468658,1
101,44042861,2915,184,302,1,1,1,1,1,1,1.641304347826087,1
102,44335261,1026,369,202,1,1,0,1,1,1,0.5474254742547425,1
103,44451302,2030,209,168,1,1,1,1,0,1,0.8038277511961722,1
104,45100798,3126,162,352,1,1,1,1,0,1,2.1728395061728394,1
105,45307775,3189,488,366,1,1,0,1,0,1,0.75,1
106,45529357,3161,290,347,1,1,1,1,0,1,1.196551724137931,1
107,45778279,3125,231,152,1,1,0,1,0,0,0.658008658008658,1
108,46137662,3078,685,688,1,1,1,1,1,1,1.0043795620437956,1
109,46334699,3133,370,934,1,1,1,1,1,1,2.5243243243243243,1
110,47612213,158,23,227,1,1,0,1,0,0,9.869565217391305,1
111,48034707,3194,272,336,1,1,1,1,1,1,1.2352941176470589,1
112,48182327,1590,105,427,1,1,0,1,0,0,4.066666666666666,1
113,48652450,1165,75,138,1,1,1,1,1,0,1.84,1
114,48989220,3215,501,697,1,1,1,1,1,1,1.3912175648702594,1
115,49044510,280,50,1273,1,1,0,1,0,1,25.46,1
116,49319803,3080,245,241,1,1,1,1,1,1,0.9836734693877551,1
117,49341424,605,87,173,1,1,1,1,0,1,1.9885057471264367,1
118,49934607,798,111,768,1,1,1,1,0,0,6.918918918918919,1
119,49977491,1177,44,136,1,1,1,1,0,1,3.090909090909091,1
120,50571065,2139,74,345,1,1,1,1,0,1,4.662162162162162,1
121,50585331,145,249,548,1,1,1,1,0,1,2.2008032128514055,1
122,50589337,1041,89,237,1,1,0,1,1,1,2.662921348314607,1
123,50598277,123,23,152,1,1,0,1,0,0,6.608695652173913,1
124,50619779,1596,147,405,1,1,1,1,1,1,2.7551020408163267,1
125,50972738,686,129,380,1,1,1,1,0,0,2.945736434108527,1
126,51005435,54,76,650,1,1,0,1,0,0,8.552631578947368,1
127,51015996,551,80,290,1,1,1,1,0,1,3.625,1
128,51037293,3203,116,160,1,1,1,1,0,1,1.3793103448275863,1
129,51150318,1539,412,1974,1,1,1,1,1,1,4.79126213592233,1
130,51738765,1773,63,185,1,1,0,1,0,1,2.9365079365079363,1
131,51780170,239,45,99,1,1,1,1,1,0,2.2,1
132,52157135,760,99,226,1,1,1,1,1,0,2.282828282828283,1
133,53025684,3120,641,1221,1,1,0,1,1,1,1.9048361934477378,1
134,53027768,2692,170,635,1,1,0,1,0,0,3.735294117647059,1
135,53621838,2615,57,215,1,1,1,1,0,0,3.7719298245614037,1
136,54556442,2035,238,590,1,1,1,1,1,1,2.4789915966386555,1
137,54691030,698,116,112,1,1,0,1,0,1,0.9655172413793104,1
138,54864334,2844,160,227,1,1,1,1,1,1,1.41875,1
139,54867711,1240,83,70,1,1,1,1,1,1,0.8433734939759037,1
140,54911584,246,333,1598,1,1,0,1,0,0,4.798798798798799,1
141,55550359,509,139,454,1,1,1,1,0,1,3.2661870503597124,1
142,55590832,1842,120,146,1,1,1,1,1,0,1.2166666666666666,1
143,55819049,3207,254,192,1,1,0,1,1,1,0.7559055118110236,1
144,56326516,3212,5027,5530,1,1,1,1,1,1,1.100059677740203,1
145,56345134,3151,2812,1988,1,1,1,1,1,1,0.7069701280227596,1
146,56466070,3086,100,162,1,1,1,1,1,1,1.62,1
147,56662794,79,54,187,1,1,1,1,0,1,3.462962962962963,1
148,56706947,655,65,281,1,1,1,1,0,0,4.323076923076923,1
149,56966762,350,28,76,1,1,1,1,0,1,2.7142857142857144,1
150,57365720,3201,98,75,1,1,1,1,1,1,0.7653061224489796,1
151,57928664,3218,179,723,1,1,1,1,0,0,4.039106145251397,1
152,59083826,532,117,552,1,1,1,1,0,1,4.717948717948718,1
153,59402800,443,84,418,1,1,1,1,0,1,4.976190476190476,1
154,60508255,3165,258,770,1,1,1,1,1,1,2.9844961240310077,1
155,61198155,3048,148,104,1,1,1,1,0,1,0.7027027027027027,1
156,61452320,126,53,53,1,1,1,1,1,1,1.0,1
157,61513445,561,77,171,1,1,0,1,0,0,2.220779220779221,1
158,61794519,72,14,18,1,1,1,1,1,1,1.2857142857142858,1
159,62017536,230,78,152,1,1,1,1,0,0,1.9487179487179487,1
160,62364690,3055,1672,802,1,1,0,1,1,1,0.4796650717703349,1
161,63517006,118,62,183,1,1,1,1,1,0,2.9516129032258065,1
162,63822625,1127,88,111,1,1,1,1,1,1,1.2613636363636365,1
163,64967572,3200,473,299,1,1,1,1,1,1,0.6321353065539113,1
164,66092090,585,46,105,1,1,1,1,0,0,2.282608695652174,1
165,67002064,3160,126,199,1,1,0,1,0,1,1.5793650793650793,1
166,67006908,3207,369,250,1,1,1,1,1,1,0.6775067750677507,1
167,69654626,44,4,12,1,1,1,1,0,1,3.0,1
168,69843045,2250,150,536,1,1,1,0,0,1,3.5733333333333333,1
169,69892452,310,444,620,1,1,1,1,0,1,1.3963963963963963,1
170,70735118,3199,220,282,1,1,1,1,0,1,1.2818181818181817,1
171,71295474,1964,100,164,1,1,1,1,1,0,1.64,1
172,71336448,678,63,161,1,1,0,1,0,1,2.5555555555555554,1
173,71366031,636,77,227,1,1,1,1,0,1,2.948051948051948,1
174,71495570,2430,207,356,1,1,1,1,1,1,1.7198067632850242,1
