,user_id,tweets_count,followers_count,friends_count,has_name,has_image,has_address,has_bio,profile_has_url,present_in_list,friends_to_followers_ratio,label
0,370098498,658,4,588,1,1,0,0,0,0,147.0,0
1,37384589,641,57,693,1,1,1,1,0,0,12.157894736842104,0
2,72110028,1121,15,104,1,1,1,0,0,0,6.933333333333334,0
3,82885728,568,14,227,1,1,1,0,0,0,16.214285714285715,0
4,110120789,535,18,519,1,0,1,0,0,0,28.833333333333332,0
5,134435538,0,73,1998,1,1,0,0,0,1,27.36986301369863,0
6,195913271,94,26,1548,1,0,0,0,0,0,59.53846153846154,0
7,252647855,541,63,1930,1,0,1,1,0,0,30.634920634920636,0
8,290499654,1362,8,501,1,1,1,1,0,1,62.625,0
9,303932719,1097,48,1998,1,1,0,0,0,0,41.625,0
10,349392750,1324,35,390,1,1,1,1,0,0,11.142857142857142,0
11,475732319,1232,7,328,1,0,0,0,0,1,46.857142857142854,0
12,616204178,43,17,641,1,1,1,1,0,0,37.705882352941174,0
13,616205123,50,20,630,1,1,1,1,0,0,31.5,0
14,616205288,68,22,602,1,1,1,1,0,0,27.363636363636363,0
15,616205957,60,14,592,1,1,1,0,0,0,42.285714285714285,0
16,616206143,52,27,620,1,1,1,1,0,0,22.962962962962962,0
17,616206149,67,32,639,1,1,1,1,0,0,19.96875,0
18,616206200,44,21,614,1,1,1,1,0,0,29.238095238095237,0
19,616206215,35,23,650,1,1,1,1,0,0,28.26086956521739,0
20,616206269,56,20,643,1,1,1,0,0,0,32.15,0
21,616206275,64,23,641,1,1,1,1,0,0,27.869565217391305,0
22,616206311,79,20,779,1,1,1,1,0,0,38.95,0
23,616206386,60,16,622,1,1,1,0,0,0,38.875,0
24,616206452,64,15,649,1,1,1,1,0,0,43.266666666666666,0
25,616206464,81,29,756,1,1,1,1,0,0,26.06896551724138,0
26,616206467,62,25,600,1,1,1,1,0,0,24.0,0
27,616206563,70,22,621,1,1,1,0,0,0,28.227272727272727,0
28,616206614,52,19,735,1,1,1,1,0,0,38.68421052631579,0
29,616206626,69,25,625,1,1,1,1,0,0,25.0,0
30,616206631,57,20,621,1,1,1,1,0,0,31.05,0
31,616206656,45,12,638,1,1,1,0,0,0,53.166666666666664,0
32,616206664,57,16,631,1,1,1,0,0,0,39.4375,0
33,616206769,66,29,623,1,1,1,1,0,0,21.482758620689655,0
34,616207079,56,19,686,1,1,1,1,0,0,36.10526315789474,0
35,616207376,59,24,619,1,1,1,0,0,0,25.791666666666668,0
36,616207430,58,23,603,1,1,1,1,0,0,26.217391304347824,0
37,616208212,57,27,602,1,1,1,1,0,0,22.296296296296298,0
38,616208980,55,21,614,1,1,1,1,0,0,29.238095238095237,0
39,616209703,59,16,599,1,1,1,1,0,0,37.4375,0
40,616210015,63,20,663,1,1,1,1,0,0,33.15,0
41,616210814,62,24,598,1,1,1,1,0,0,24.916666666666668,0
42,616210933,54,16,637,1,1,1,1,0,0,39.8125,0
43,616210993,55,17,684,1,1,1,1,0,0,40.23529411764706,0
44,616211005,42,21,609,1,1,1,1,0,0,29.0,0
45,616211029,78,28,732,1,1,1,0,0,0,26.142857142857142,0
46,616211149,62,16,630,1,1,1,1,0,0,39.375,0
47,616211257,59,17,654,1,1,1,0,0,0,38.470588235294116,0
48,616211458,54,18,638,1,1,1,0,0,0,35.44444444444444,0
