,user_id,tweets_count,followers_count,friends_count,has_name,has_image,has_address,has_bio,profile_has_url,present_in_list,friends_to_followers_ratio,label
0,80479674,29,19,255,1,1,1,1,1,0,13.421052631578947,0
1,82487179,1433,208,866,1,1,0,0,0,0,4.163461538461538,0
2,105830531,40,59,962,1,1,1,1,1,0,16.305084745762713,0
3,114488344,61,7,49,1,1,1,0,0,0,7.0,0
4,123222267,982,60,521,1,1,1,1,1,1,8.683333333333334,0
5,144602443,310,141,1075,1,1,1,1,0,0,7.624113475177305,0
6,212958140,44,16,342,1,1,1,0,0,1,21.375,0
7,278082770,71,14,287,1,1,0,0,0,0,20.5,0
8,367651000,1,0,122,1,1,0,0,0,0,100000.0,0
9,599789901,0,4,228,1,1,0,0,0,0,57.0,0
10,10935572,556,171,1398,1,1,0,0,0,1,8.175438596491228,0
11,16119337,355,9,564,1,1,0,0,0,0,62.666666666666664,0
12,16753788,30,91,527,1,1,0,0,0,0,5.791208791208791,0
13,17640121,20,17,361,1,1,0,0,0,0,21.235294117647058,0
14,17656600,306,583,836,1,1,1,1,1,1,1.4339622641509433,0
15,19230427,96,13,466,1,1,1,1,0,0,35.84615384615385,0
16,19951698,193,63,901,1,1,0,0,1,0,14.301587301587302,0
17,20726266,0,6,599,1,1,0,0,0,0,99.83333333333333,0
18,20731719,436,18,1009,1,1,0,0,0,0,56.05555555555556,0
19,21196037,78,130,484,1,1,1,0,1,1,3.723076923076923,0
20,21365952,0,9,595,1,1,0,0,0,0,66.11111111111111,0
21,21375100,218,271,1199,1,1,1,1,0,1,4.424354243542435,0
22,21706899,1,5,549,1,1,0,0,0,0,109.8,0
23,21972434,0,19,1031,1,1,0,0,0,0,54.26315789473684,0
24,25836383,642,547,1286,1,1,1,1,1,1,2.351005484460695,0
25,26778002,1507,492,2004,1,1,1,1,1,0,4.073170731707317,0
26,27662686,54,28,577,1,1,0,0,0,0,20.607142857142858,0
27,28222509,0,3,475,1,1,0,0,0,0,158.33333333333334,0
28,28265406,0,10,559,1,1,0,0,0,0,55.9,0
29,28843786,7,45,568,1,1,1,0,0,0,12.622222222222222,0
30,29940598,62,8,385,1,1,1,1,1,0,48.125,0
31,30428221,567,76,847,1,1,0,0,0,1,11.144736842105264,0
32,30993019,0,3,557,1,1,1,0,0,0,185.66666666666666,0
33,31776715,5,9,556,1,1,0,0,0,0,61.77777777777778,0
34,32179000,12,58,483,1,1,0,0,0,0,8.327586206896552,0
35,33438880,7,17,459,1,1,0,0,0,0,27.0,0
36,33869550,2,16,344,1,1,0,0,0,1,21.5,0
37,34461690,1,14,582,1,1,0,0,0,0,41.57142857142857,0
38,34589722,1,11,589,1,1,0,0,0,0,53.54545454545455,0
39,34762630,29,66,798,1,1,1,1,0,0,12.090909090909092,0
40,35008954,330,5,538,1,1,0,0,0,0,107.6,0
41,35959749,116,112,618,1,1,1,1,1,0,5.517857142857143,0
42,36299291,1462,67,711,1,1,1,1,0,0,10.611940298507463,0
43,36943266,58,12,681,1,1,1,1,1,0,56.75,0
44,38021637,1,11,604,1,1,0,0,0,0,54.90909090909091,0
45,38520305,147,8,324,1,1,0,0,0,0,40.5,0
46,39321660,468,12,549,1,1,0,0,0,0,45.75,0
47,39328305,90,109,425,1,1,1,1,1,0,3.8990825688073394,0
48,39413961,0,9,596,1,1,0,0,0,0,66.22222222222223,0
49,40010436,11,9,188,1,1,1,1,1,1,20.88888888888889,0
50,42570158,17,55,1249,1,1,1,0,0,0,22.70909090909091,0
51,44091292,30,18,535,1,1,1,1,0,0,29.72222222222222,0
52,45107336,598,164,1153,1,1,1,1,0,0,7.030487804878049,0
53,45954898,0,6,534,1,1,0,0,0,0,89.0,0
54,46071929,16,37,406,1,1,1,0,0,1,10.972972972972974,0
55,46553408,4,3,593,1,1,0,0,0,0,197.66666666666666,0
56,46609919,0,6,368,1,1,0,0,0,0,61.333333333333336,0
57,47497854,1,8,1002,1,1,0,0,0,0,125.25,0
58,47722321,9,7,435,1,1,0,0,0,0,62.142857142857146,0
59,48109055,0,17,993,1,1,0,0,0,0,58.411764705882355,0
60,48336195,1,10,537,1,1,0,0,0,0,53.7,0
61,48364513,138,30,566,1,1,1,1,0,0,18.866666666666667,0
62,48638750,118,60,368,1,1,1,1,1,1,6.133333333333334,0
63,50055682,49,11,562,1,1,0,0,0,0,51.09090909090909,0
64,50342870,1,6,585,1,1,0,0,0,0,97.5,0
65,50449844,157,27,475,1,1,1,0,0,0,17.59259259259259,0
66,50613517,0,6,563,1,1,0,0,0,0,93.83333333333333,0
67,50660716,36,11,565,1,1,0,0,0,0,51.36363636363637,0
68,51184465,9,10,434,1,1,0,0,0,0,43.4,0
